"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"102094","SSH Commands Require Privilege Escalation","134.164.215.132","d2:41:8a:7f:4b:58","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.132","d2:41:8a:7f:4b:58","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.135","02:18:98:ad:60:09","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.135","02:18:98:ad:60:09","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.215.139","0e:22:fb:10:41:cf","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.215.139","0e:22:fb:10:41:cf","ms.vicksburg-0012.erdc.usace - v4","",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","itllae-wn-2235h.erdc.dren.mil","ERDC\GSLMO9-WN-1515H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.10","a4:83:e7:69:9f:fc","ms.vicksburg-0012.erdc.usace - v4","itllae-wn-2235h.erdc.dren.mil","ERDC\GSLMO9-WN-1515H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.11","8c:85:90:9e:f4:1e","ms.vicksburg-0012.erdc.usace - v4","itlgar-wn-3755g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.11","8c:85:90:9e:f4:1e","ms.vicksburg-0012.erdc.usace - v4","itlgar-wn-3755g.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.222.19","3c:58:c2:70:04:54","ms.vicksburg-0012.erdc.usace - v4","el1tkg-wn-3855g.erdc.dren.mil","ERDC\ITLKDW-WN-0697H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.222.19","3c:58:c2:70:04:54","ms.vicksburg-0012.erdc.usace - v4","el1tkg-wn-3855g.erdc.dren.mil","ERDC\ITLKDW-WN-0697H"
"102094","SSH Commands Require Privilege Escalation","134.164.222.30","f0:18:98:48:20:f2","ms.vicksburg-0012.erdc.usace - v4","itlwhb-wn-s5951.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.30","f0:18:98:48:20:f2","ms.vicksburg-0012.erdc.usace - v4","itlwhb-wn-s5951.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.48","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","chldpm-wn-3623h.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.48","f8:ff:c2:43:b4:e0","ms.vicksburg-0012.erdc.usace - v4","chldpm-wn-3623h.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.49","c8:e0:eb:19:00:d1","ms.vicksburg-0012.erdc.usace - v4","gslmjr-wn-3689h.erdc.dren.mil","UNKNOWN\GSLRLH-MN-P4705"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.49","c8:e0:eb:19:00:d1","ms.vicksburg-0012.erdc.usace - v4","gslmjr-wn-3689h.erdc.dren.mil","UNKNOWN\GSLRLH-MN-P4705"
"102094","SSH Commands Require Privilege Escalation","134.164.222.57","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","itlsrg-wn-1450g.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.222.57","f0:18:98:33:3d:da","ms.vicksburg-0012.erdc.usace - v4","itlsrg-wn-1450g.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.222.93","","ms.vicksburg-0012.erdc.usace - v4","chlrej-wn-3879g.erdc.dren.mil","UNKNOWN\ITLDCS-MD-1675J"
"21745","Authentication Failure - Local Checks Not Run","134.164.222.98","","ms.vicksburg-0012.erdc.usace - v4","itlss8-wn-2951g.erdc.dren.mil","ERDC\GSLDWM-WN-4457H"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.222.98","","ms.vicksburg-0012.erdc.usace - v4","itlss8-wn-2951g.erdc.dren.mil","ERDC\GSLDWM-WN-4457H"
"102094","SSH Commands Require Privilege Escalation","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.250.23","ac:87:a3:05:3a:8b","ms.vicksburg-0012.erdc.usace - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.18","00:50:56:9c:9e:d3","ms.vicksburg-0012.erdc.usace - v4","ms-ia3vks.erdc.dren.mil","ERDC\MS-PINGINT"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.40","00:50:56:99:fc:a3","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks.erdc.dren.mil","MYSERVER\MYSERVER"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.41","00:50:56:96:1f:ae","ms.vicksburg-0012.erdc.usace - v4","ms-jssvks-test.erdc.dren.mil","MYSERVER\MYSERVER"
"102094","SSH Commands Require Privilege Escalation","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.125","00:50:56:9c:f2:2d","ms.vicksburg-0012.erdc.usace - v4","rdedrive.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","134.164.255.126","00:50:56:9c:85:e7","ms.vicksburg-0012.erdc.usace - v4","rdedrive-db.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.184","","ms.vicksburg-0012.erdc.usace - v4","loginsight1.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.186","","ms.vicksburg-0012.erdc.usace - v4","loginsight2.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.186","","ms.vicksburg-0012.erdc.usace - v4","loginsight2.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.221","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.222","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","10.201.52.102","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.102","","nh.hanover-0059.crrel.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.201.52.103","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.103","","nh.hanover-0059.crrel.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.201.52.104","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.104","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.100.151","52:54:00:ba:72:a2","nh.hanover-0059.crrel.erdc - v4","rde-lic.erdc.dren.mil","RDE-LIC\RDE-LIC"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.100.162","00:25:90:37:d5:7e","nh.hanover-0059.crrel.erdc - v4","rdebase.erdc.dren.mil","ERDC\RDEBASE"
"21745","Authentication Failure - Local Checks Not Run","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.102.35","","nh.hanover-0059.crrel.erdc - v4","gridvm-serv2.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.102.105","00:25:90:91:f5:cc","nh.hanover-0059.crrel.erdc - v4","gridte-stor.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.102.105","00:25:90:91:f5:cc","nh.hanover-0059.crrel.erdc - v4","gridte-stor.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.102.110","ec:f4:bb:c7:ef:34","nh.hanover-0059.crrel.erdc - v4","grid-gpnsd1.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.102.110","ec:f4:bb:c7:ef:34","nh.hanover-0059.crrel.erdc - v4","grid-gpnsd1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.112","82:d9:3e:23:44:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-112.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.112","82:d9:3e:23:44:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-112.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.113","38:f9:d3:ae:f7:62","nh.hanover-0059.crrel.erdc - v4","usace-po-112-113.bulkhost.army.mil","UNKNOWN\CRLMKM-MN-R1843"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.113","38:f9:d3:ae:f7:62","nh.hanover-0059.crrel.erdc - v4","usace-po-112-113.bulkhost.army.mil","UNKNOWN\CRLMKM-MN-R1843"
"102094","SSH Commands Require Privilege Escalation","144.3.112.120","a4:83:e7:d1:31:eb","nh.hanover-0059.crrel.erdc - v4","usace-po-112-120.bulkhost.army.mil","UNKNOWN\CRLKMB-MN-4658G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.120","a4:83:e7:d1:31:eb","nh.hanover-0059.crrel.erdc - v4","usace-po-112-120.bulkhost.army.mil","UNKNOWN\CRLKMB-MN-4658G"
"102094","SSH Commands Require Privilege Escalation","144.3.112.122","3a:f9:d3:d4:d3:ed","nh.hanover-0059.crrel.erdc - v4","usace-po-112-122.bulkhost.army.mil","WORKGROUP\CRLCKI-MN-R1885"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.122","3a:f9:d3:d4:d3:ed","nh.hanover-0059.crrel.erdc - v4","usace-po-112-122.bulkhost.army.mil","WORKGROUP\CRLCKI-MN-R1885"
"102094","SSH Commands Require Privilege Escalation","144.3.112.124","82:c8:47:e6:c8:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-124.bulkhost.army.mil","UNKNOWN\CRLRSG-MN-R1968"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.124","82:c8:47:e6:c8:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-124.bulkhost.army.mil","UNKNOWN\CRLRSG-MN-R1968"
"102094","SSH Commands Require Privilege Escalation","144.3.112.126","82:9e:32:67:28:00","nh.hanover-0059.crrel.erdc - v4","usace-po-112-126.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.126","82:9e:32:67:28:00","nh.hanover-0059.crrel.erdc - v4","usace-po-112-126.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.128","38:f9:d3:a4:64:1b","nh.hanover-0059.crrel.erdc - v4","usace-po-112-128.bulkhost.army.mil","UNKNOWN\CRLJCW-MN-R1825"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.128","38:f9:d3:a4:64:1b","nh.hanover-0059.crrel.erdc - v4","usace-po-112-128.bulkhost.army.mil","UNKNOWN\CRLJCW-MN-R1825"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","144.3.112.128","38:f9:d3:a4:64:1b","nh.hanover-0059.crrel.erdc - v4","usace-po-112-128.bulkhost.army.mil","UNKNOWN\CRLJCW-MN-R1825"
"102094","SSH Commands Require Privilege Escalation","144.3.112.133","36:7d:da:6a:87:ec","nh.hanover-0059.crrel.erdc - v4","usace-po-112-133.bulkhost.army.mil","UNKNOWN\CRLMEK-MN-R6539"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.133","36:7d:da:6a:87:ec","nh.hanover-0059.crrel.erdc - v4","usace-po-112-133.bulkhost.army.mil","UNKNOWN\CRLMEK-MN-R6539"
"102094","SSH Commands Require Privilege Escalation","144.3.112.135","f0:18:98:46:e6:97","nh.hanover-0059.crrel.erdc - v4","usace-po-112-135.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.135","f0:18:98:46:e6:97","nh.hanover-0059.crrel.erdc - v4","usace-po-112-135.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.136","82:4e:4a:21:90:01","nh.hanover-0059.crrel.erdc - v4","usace-po-112-136.bulkhost.army.mil","UNKNOWN\CRLSJC-MN-R1797"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.136","82:4e:4a:21:90:01","nh.hanover-0059.crrel.erdc - v4","usace-po-112-136.bulkhost.army.mil","UNKNOWN\CRLSJC-MN-R1797"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.112.146","","nh.hanover-0059.crrel.erdc - v4","usace-po-112-146.bulkhost.army.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"102094","SSH Commands Require Privilege Escalation","144.3.151.23","52:54:00:16:5d:84","nh.hanover-0059.crrel.erdc - v4","crlmcq-wd-r0903.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.151.23","52:54:00:16:5d:84","nh.hanover-0059.crrel.erdc - v4","crlmcq-wd-r0903.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.3","c8:2a:14:50:29:3d","nh.hanover-0059.crrel.erdc - v4","crlmfb-wn-r1322.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.3","c8:2a:14:50:29:3d","nh.hanover-0059.crrel.erdc - v4","crlmfb-wn-r1322.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.18","3c:07:54:7a:1d:c4","nh.hanover-0059.crrel.erdc - v4","crljpm-wn-r6507.erdc.dren.mil","ERDC\CRLSF9-MN-R0851"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.18","3c:07:54:7a:1d:c4","nh.hanover-0059.crrel.erdc - v4","crljpm-wn-r6507.erdc.dren.mil","ERDC\CRLSF9-MN-R0851"
"102094","SSH Commands Require Privilege Escalation","144.3.153.20","80:3f:5d:00:f7:4a","nh.hanover-0059.crrel.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.20","80:3f:5d:00:f7:4a","nh.hanover-0059.crrel.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","144.3.222.2","f0:18:98:8e:e0:62","nh.hanover-0059.crrel.erdc - v4","usace-po-222-2.bulkhost.army.mil","ERDC\CRLSGB-MN-R1688"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.2","f0:18:98:8e:e0:62","nh.hanover-0059.crrel.erdc - v4","usace-po-222-2.bulkhost.army.mil","ERDC\CRLSGB-MN-R1688"
"102094","SSH Commands Require Privilege Escalation","144.3.222.24","78:4f:43:92:ad:c1","nh.hanover-0059.crrel.erdc - v4","usace-po-222-24.bulkhost.army.mil","ERDC\CRLSF9-MN-R0851"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.24","78:4f:43:92:ad:c1","nh.hanover-0059.crrel.erdc - v4","usace-po-222-24.bulkhost.army.mil","ERDC\CRLSF9-MN-R0851"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","144.3.222.24","78:4f:43:92:ad:c1","nh.hanover-0059.crrel.erdc - v4","usace-po-222-24.bulkhost.army.mil","ERDC\CRLSF9-MN-R0851"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.255.18","00:50:56:9c:1e:26","nh.hanover-0059.crrel.erdc - v4","nh-jdshan.erdc.dren.mil","NH-JDSHAN\NH-JDSHAN"
"21745","Authentication Failure - Local Checks Not Run","144.3.255.95","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.255.95","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.100","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","UNKNOWN\ALX-NA1-1"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.101","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","UNKNOWN\ALX-NA1-2"
"21745","Authentication Failure - Local Checks Not Run","10.203.52.102","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.102","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.203.52.103","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.103","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.203.52.104","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.104","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.2","f2:18:98:24:df:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.2","f2:18:98:24:df:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.3","a4:83:e7:ac:0c:23","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.3","a4:83:e7:ac:0c:23","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.5","82:4c:bb:09:e4:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-18.tec.army.mil","UNKNOWN\GSLSLM-MN-2635H"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.5","82:4c:bb:09:e4:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-18.tec.army.mil","UNKNOWN\GSLSLM-MN-2635H"
"102094","SSH Commands Require Privilege Escalation","199.123.87.6","82:4a:09:a9:60:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-6.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.6","82:4a:09:a9:60:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-6.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.7","c4:b3:01:d1:44:b9","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-7.tec.army.mil","UNKNOWN\199-123-87-7"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.7","c4:b3:01:d1:44:b9","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-7.tec.army.mil","UNKNOWN\199-123-87-7"
"102094","SSH Commands Require Privilege Escalation","199.123.87.12","0e:a9:04:87:03:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-12.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.12","0e:a9:04:87:03:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-12.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.13","82:b9:e3:e3:e4:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-13.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.13","82:b9:e3:e3:e4:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-13.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.14","82:9d:11:88:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-14.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.14","82:9d:11:88:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-14.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.22","d0:81:7a:d9:f2:5a","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-22.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.22","d0:81:7a:d9:f2:5a","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-22.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.27","8c:85:90:93:db:a4","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-27.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.27","8c:85:90:93:db:a4","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-27.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.106","02:18:98:4e:d7:8f","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-226.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.106","02:18:98:4e:d7:8f","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-226.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.209","82:5c:5b:21:98:00","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-209.tec.army.mil","UNKNOWN\199-123-87-199"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.209","82:5c:5b:21:98:00","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-209.tec.army.mil","UNKNOWN\199-123-87-199"
"102094","SSH Commands Require Privilege Escalation","199.123.87.214","82:37:99:e5:04:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-214.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.214","82:37:99:e5:04:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-214.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.215","82:cb:d1:62:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-215.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.215","82:cb:d1:62:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-215.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.221","82:df:55:e2:b0:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-221.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.221","82:df:55:e2:b0:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-221.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.88.18","02:42:2e:93:7d:4b","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.88.18","02:42:2e:93:7d:4b","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.8","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGENODE\AGENODE05"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.89.8","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGENODE\AGENODE05"
