"Plugin","Plugin Name","IP Address","MAC Address","Repository","DNS Name","NetBIOS Name"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","134.164.255.223","","ms.vicksburg-0012.erdc.usace - v4","","ERDC\DATA"
"21745","Authentication Failure - Local Checks Not Run","10.201.52.102","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.102","","nh.hanover-0059.crrel.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.201.52.103","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.103","","nh.hanover-0059.crrel.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.201.52.104","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.201.52.104","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.100.151","52:54:00:ba:72:a2","nh.hanover-0059.crrel.erdc - v4","rde-lic.erdc.dren.mil","RDE-LIC\RDE-LIC"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.100.162","00:25:90:37:d5:7e","nh.hanover-0059.crrel.erdc - v4","rdebase.erdc.dren.mil","ERDC\RDEBASE"
"21745","Authentication Failure - Local Checks Not Run","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.100.178","","nh.hanover-0059.crrel.erdc - v4","spo1.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.100.184","","nh.hanover-0059.crrel.erdc - v4","spo2.erdc.dren.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.102.35","","nh.hanover-0059.crrel.erdc - v4","gridvm-serv2.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.102.105","00:25:90:91:f5:cc","nh.hanover-0059.crrel.erdc - v4","gridte-stor.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.102.105","00:25:90:91:f5:cc","nh.hanover-0059.crrel.erdc - v4","gridte-stor.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.102.110","ec:f4:bb:c7:ef:34","nh.hanover-0059.crrel.erdc - v4","grid-gpnsd1.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.102.110","ec:f4:bb:c7:ef:34","nh.hanover-0059.crrel.erdc - v4","grid-gpnsd1.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.20","f2:18:98:3b:66:7f","nh.hanover-0059.crrel.erdc - v4","usace-po-112-20.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.20","f2:18:98:3b:66:7f","nh.hanover-0059.crrel.erdc - v4","usace-po-112-20.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.23","82:4e:4a:21:90:01","nh.hanover-0059.crrel.erdc - v4","usace-po-112-23.bulkhost.army.mil","UNKNOWN\USACE-PO-112-23"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.23","82:4e:4a:21:90:01","nh.hanover-0059.crrel.erdc - v4","usace-po-112-23.bulkhost.army.mil","UNKNOWN\USACE-PO-112-23"
"102094","SSH Commands Require Privilege Escalation","144.3.112.25","a4:83:e7:d1:31:eb","nh.hanover-0059.crrel.erdc - v4","usace-po-112-25.bulkhost.army.mil","UNKNOWN\USACE-PO-112-25"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.25","a4:83:e7:d1:31:eb","nh.hanover-0059.crrel.erdc - v4","usace-po-112-25.bulkhost.army.mil","UNKNOWN\USACE-PO-112-25"
"102094","SSH Commands Require Privilege Escalation","144.3.112.33","82:d9:3e:23:44:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-33.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.33","82:d9:3e:23:44:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-33.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.34","3a:f9:d3:d4:d3:ed","nh.hanover-0059.crrel.erdc - v4","usace-po-112-34.bulkhost.army.mil","WORKGROUP\USACE-PO-112-34"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.34","3a:f9:d3:d4:d3:ed","nh.hanover-0059.crrel.erdc - v4","usace-po-112-34.bulkhost.army.mil","WORKGROUP\USACE-PO-112-34"
"102094","SSH Commands Require Privilege Escalation","144.3.112.42","82:c8:47:e6:c8:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-42.bulkhost.army.mil","UNKNOWN\USACE-PO-112-42"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.42","82:c8:47:e6:c8:05","nh.hanover-0059.crrel.erdc - v4","usace-po-112-42.bulkhost.army.mil","UNKNOWN\USACE-PO-112-42"
"102094","SSH Commands Require Privilege Escalation","144.3.112.43","38:f9:d3:ae:f7:62","nh.hanover-0059.crrel.erdc - v4","usace-po-112-43.bulkhost.army.mil","UNKNOWN\USACE-PO-112-43"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.43","38:f9:d3:ae:f7:62","nh.hanover-0059.crrel.erdc - v4","usace-po-112-43.bulkhost.army.mil","UNKNOWN\USACE-PO-112-43"
"102094","SSH Commands Require Privilege Escalation","144.3.112.50","d6:ae:06:2c:93:dc","nh.hanover-0059.crrel.erdc - v4","usace-po-112-50.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.50","d6:ae:06:2c:93:dc","nh.hanover-0059.crrel.erdc - v4","usace-po-112-50.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.112.51","3e:7e:63:47:f1:a3","nh.hanover-0059.crrel.erdc - v4","usace-po-112-51.bulkhost.army.mil","UNKNOWN\USACE-PO-112-51"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.51","3e:7e:63:47:f1:a3","nh.hanover-0059.crrel.erdc - v4","usace-po-112-51.bulkhost.army.mil","UNKNOWN\USACE-PO-112-51"
"102094","SSH Commands Require Privilege Escalation","144.3.112.56","82:9e:32:67:28:00","nh.hanover-0059.crrel.erdc - v4","usace-po-112-56.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.112.56","82:9e:32:67:28:00","nh.hanover-0059.crrel.erdc - v4","usace-po-112-56.bulkhost.army.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","144.3.113.50","","nh.hanover-0059.crrel.erdc - v4","ak-nas.erdc.dren.mil","ERDC\AK-NAS"
"102094","SSH Commands Require Privilege Escalation","144.3.151.1","00:50:b6:c9:7e:ed","nh.hanover-0059.crrel.erdc - v4","nh-nb54478b.erdc.dren.mil","UNKNOWN\CRLGEB-MN-0426F"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.151.1","00:50:b6:c9:7e:ed","nh.hanover-0059.crrel.erdc - v4","nh-nb54478b.erdc.dren.mil","UNKNOWN\CRLGEB-MN-0426F"
"102094","SSH Commands Require Privilege Escalation","144.3.151.2","3c:2c:30:ad:00:d4","nh.hanover-0059.crrel.erdc - v4","nh-nbc26eee.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.151.2","3c:2c:30:ad:00:d4","nh.hanover-0059.crrel.erdc - v4","nh-nbc26eee.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.151.23","52:54:00:16:5d:84","nh.hanover-0059.crrel.erdc - v4","crlmcq-wd-r0903.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.151.23","52:54:00:16:5d:84","nh.hanover-0059.crrel.erdc - v4","crlmcq-wd-r0903.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.3","c8:2a:14:50:29:3d","nh.hanover-0059.crrel.erdc - v4","crlmfb-wn-r1322.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.3","c8:2a:14:50:29:3d","nh.hanover-0059.crrel.erdc - v4","crlmfb-wn-r1322.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.18","3c:07:54:7a:1d:c4","nh.hanover-0059.crrel.erdc - v4","crljpm-wn-r6507.erdc.dren.mil","ERDC\CRLSF9-MN-R0851"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.18","3c:07:54:7a:1d:c4","nh.hanover-0059.crrel.erdc - v4","crljpm-wn-r6507.erdc.dren.mil","ERDC\CRLSF9-MN-R0851"
"102094","SSH Commands Require Privilege Escalation","144.3.153.20","80:3f:5d:00:f7:4a","nh.hanover-0059.crrel.erdc - v4","crlch9-wn-r6314.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.20","80:3f:5d:00:f7:4a","nh.hanover-0059.crrel.erdc - v4","crlch9-wn-r6314.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.63","","nh.hanover-0059.crrel.erdc - v4","crlsnv-wd-r1535.erdc.dren.mil",""
"21745","Authentication Failure - Local Checks Not Run","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.153.96","","nh.hanover-0059.crrel.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","144.3.222.2","f0:18:98:8e:e0:62","nh.hanover-0059.crrel.erdc - v4","usace-po-222-2.bulkhost.army.mil","ERDC\CRLSGB-MN-R1688"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.2","f0:18:98:8e:e0:62","nh.hanover-0059.crrel.erdc - v4","usace-po-222-2.bulkhost.army.mil","ERDC\CRLSGB-MN-R1688"
"102094","SSH Commands Require Privilege Escalation","144.3.222.24","78:4f:43:92:ad:c1","nh.hanover-0059.crrel.erdc - v4","usace-po-222-24.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.24","78:4f:43:92:ad:c1","nh.hanover-0059.crrel.erdc - v4","usace-po-222-24.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.222.40","38:f9:d3:a5:04:ba","nh.hanover-0059.crrel.erdc - v4","usace-po-222-40.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.40","38:f9:d3:a5:04:ba","nh.hanover-0059.crrel.erdc - v4","usace-po-222-40.bulkhost.army.mil",""
"102094","SSH Commands Require Privilege Escalation","144.3.222.49","f0:18:98:46:e6:97","nh.hanover-0059.crrel.erdc - v4","usace-po-222-49.bulkhost.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","144.3.222.49","f0:18:98:46:e6:97","nh.hanover-0059.crrel.erdc - v4","usace-po-222-49.bulkhost.army.mil",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.255.18","00:50:56:9c:1e:26","nh.hanover-0059.crrel.erdc - v4","nh-jdshan.erdc.dren.mil","NH-JDSHAN\NH-JDSHAN"
"21745","Authentication Failure - Local Checks Not Run","144.3.255.95","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","144.3.255.95","","nh.hanover-0059.crrel.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.100","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","UNKNOWN\ALX-NA1-1"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.101","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","UNKNOWN\ALX-NA1-2"
"21745","Authentication Failure - Local Checks Not Run","10.203.52.102","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.102","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.203.52.103","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.103","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","10.203.52.104","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","10.203.52.104","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.73","c4:b3:01:cb:01:c7","va.ft_belvoir-0008.erdc-grl.erdc - v4","champion.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.73","c4:b3:01:cb:01:c7","va.ft_belvoir-0008.erdc-grl.erdc - v4","champion.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.79","82:37:99:e5:04:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.79","82:37:99:e5:04:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.82","82:5c:5b:21:98:00","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-58.tec.army.mil","UNKNOWN\199-123-87-199"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.82","82:5c:5b:21:98:00","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-58.tec.army.mil","UNKNOWN\199-123-87-199"
"21745","Authentication Failure - Local Checks Not Run","199.123.87.89","","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-37.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.89","","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-37.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.90","02:18:98:4e:d7:8f","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.90","02:18:98:4e:d7:8f","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.87.97","00:e0:4c:a6:1f:67","va.ft_belvoir-0008.erdc-grl.erdc - v4","","ERDC\GSLWDH-WN-4002J"
"102094","SSH Commands Require Privilege Escalation","199.123.87.97","00:e0:4c:a6:1f:67","va.ft_belvoir-0008.erdc-grl.erdc - v4","","ERDC\GSLWDH-WN-4002J"
"117885","Target Credential Issues by Authentication Protocol - Intermittent Authentication Failure","199.123.87.97","00:e0:4c:a6:1f:67","va.ft_belvoir-0008.erdc-grl.erdc - v4","","ERDC\GSLWDH-WN-4002J"
"102094","SSH Commands Require Privilege Escalation","199.123.87.99","82:cb:d1:62:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","silas.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.99","82:cb:d1:62:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","silas.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.101","82:df:55:e2:b0:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-49.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.101","82:df:55:e2:b0:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-49.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.102","f2:18:98:24:df:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-227.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.102","f2:18:98:24:df:d1","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-227.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.103","8c:85:90:93:db:a4","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-213.tec.army.mil","UNKNOWN\ITLAEB-MN-0737G"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.103","8c:85:90:93:db:a4","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-213.tec.army.mil","UNKNOWN\ITLAEB-MN-0737G"
"102094","SSH Commands Require Privilege Escalation","199.123.87.114","82:4c:bb:09:e4:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-187.tec.army.mil","UNKNOWN\199-123-87-206"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.114","82:4c:bb:09:e4:04","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-187.tec.army.mil","UNKNOWN\199-123-87-206"
"102094","SSH Commands Require Privilege Escalation","199.123.87.116","82:54:b1:64:58:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.116","82:54:b1:64:58:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.117","82:b9:e3:e3:e4:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.117","82:b9:e3:e3:e4:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.118","82:d6:9f:88:e4:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.118","82:d6:9f:88:e4:05","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.123","82:9d:11:88:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-54.tec.army.mil",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.123","82:9d:11:88:c8:01","va.ft_belvoir-0008.erdc-grl.erdc - v4","199-123-87-54.tec.army.mil",""
"102094","SSH Commands Require Privilege Escalation","199.123.87.125","c4:b3:01:d1:44:b9","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.87.125","c4:b3:01:d1:44:b9","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.87.127","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","ERDC\CCEALS-WL-G4347"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.87.127","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","ERDC\CCEALS-WL-G4347"
"102094","SSH Commands Require Privilege Escalation","199.123.88.18","02:42:2e:93:7d:4b","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.88.18","02:42:2e:93:7d:4b","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.8","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGENODE\AGENODE05"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.89.8","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGENODE\AGENODE05"
"21745","Authentication Failure - Local Checks Not Run","199.123.89.11","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","DESKTOP-8V6TRCF\DESKTOP-8V6TRCF"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.89.11","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","DESKTOP-8V6TRCF\DESKTOP-8V6TRCF"
"21745","Authentication Failure - Local Checks Not Run","199.123.89.35","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGECLEA-WV-5741\AGECLEA-WV-5741"
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.89.35","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","AGECLEA-WV-5741\AGECLEA-WV-5741"
"21745","Authentication Failure - Local Checks Not Run","199.123.89.66","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.89.66","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.89.66","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.81","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.89.81","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.90","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","DCGSA\3255-AD"
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.89.90","","va.ft_belvoir-0008.erdc-grl.erdc - v4","","DCGSA\3255-AD"
"102094","SSH Commands Require Privilege Escalation","199.123.89.150","00:50:56:aa:61:1d","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.89.150","00:50:56:aa:61:1d","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.183","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","199.123.89.183","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","199.123.89.200","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"102094","SSH Commands Require Privilege Escalation","199.123.89.200","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"110385","Target Credential Issues by Authentication Protocol - Insufficient Privilege","199.123.89.200","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"21745","Authentication Failure - Local Checks Not Run","206.37.252.243","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
"104410","Target Credential Status by Authentication Protocol - Failure for Provided Credentials","206.37.252.243","","va.ft_belvoir-0008.erdc-grl.erdc - v4","",""
